DBN,Year,percent_level3_4
28Q157,2013,47.7
28Q157,2014,49.1
28Q157,2015,52.7
28Q157,2016,51.9
28Q157,2017,49.5
28Q157,2018,59.3
28Q157,2019,65.1
28Q160,2013,9.7
28Q160,2014,21
28Q160,2015,18.8
28Q160,2016,20.9
28Q160,2017,22.4
28Q160,2018,24.4
28Q160,2019,30.5
28Q161,2013,48.5
28Q161,2014,55.1
28Q161,2015,50.5
28Q161,2016,58.9
28Q161,2017,54.9
28Q161,2018,68.5
28Q161,2019,64.4
28Q167,2013,32.7
28Q167,2014,34.4
28Q167,2015,31.8
28Q167,2016,22.6
28Q167,2017,27.5
28Q167,2018,36.6
28Q167,2019,42.3
28Q174,2013,50.3
28Q174,2014,63
28Q174,2015,66.3
28Q174,2016,64.7
28Q174,2017,63.7
28Q174,2018,67.8
28Q174,2019,69.3
28Q175,2013,45.7
28Q175,2014,57.8
28Q175,2015,54
28Q175,2016,57
28Q175,2017,55.4
28Q175,2018,58
28Q175,2019,62.2
28Q182,2013,23.5
28Q182,2014,24.5
28Q182,2015,20.6
28Q182,2016,25.3
28Q182,2017,26.3
28Q182,2018,29.7
28Q182,2019,31.8
28Q190,2013,45.6
28Q190,2014,50.9
28Q190,2015,49.9
28Q190,2016,55.2
28Q190,2017,50.1
28Q190,2018,60.3
28Q190,2019,61.4
28Q196,2013,79
28Q196,2014,84.4
28Q196,2015,85.9
28Q196,2016,83.8
28Q196,2017,86.6
28Q196,2018,94.1
28Q196,2019,97.2
28Q206,2013,31.7
28Q206,2014,33.2
28Q206,2015,35.3
28Q206,2016,30.9
28Q206,2017,36.1
28Q206,2018,40
28Q206,2019,50.7
28Q217,2013,22.1
28Q217,2014,26.4
28Q217,2015,34.5
28Q217,2016,31.5
28Q217,2017,30.5
28Q217,2018,32.6
28Q217,2019,34
28Q220,2013,37.2
28Q220,2014,44.2
28Q220,2015,47.9
28Q220,2016,42.6
28Q220,2017,48.9
28Q220,2018,47.7
28Q220,2019,52.9
28Q284,2013,47.5
28Q284,2014,55.5
28Q284,2015,57
28Q284,2016,54.1
28Q284,2017,52.3
28Q284,2018,50.3
28Q284,2019,55.9
28Q287,2014,23
28Q287,2015,14.5
28Q287,2016,8.6
28Q287,2017,14.2
28Q287,2018,16.1
28Q287,2019,24.3
28Q303,2013,67.5
28Q303,2014,87.5
28Q303,2015,90.2
28Q303,2016,89.7
28Q303,2017,100
28Q303,2018,97.1
28Q303,2019,93.9
28Q310,2013,19.4
28Q310,2014,28.7
28Q310,2015,22.7
28Q310,2016,27.7
28Q310,2017,31.3
28Q310,2018,35
28Q310,2019,45.8
28Q312,2018,28.1
28Q312,2019,34.3
28Q332,2015,19.5
28Q332,2016,22.6
28Q332,2017,13.3
28Q332,2018,21.9
28Q332,2019,13.5
28Q349,2019,56
28Q354,2013,22.7
28Q354,2014,16.8
28Q354,2015,20.3
28Q354,2016,14.8
28Q354,2017,22.9
28Q354,2018,24.6
28Q354,2019,37.9
28Q358,2016,16.4
28Q358,2017,29.4
28Q358,2018,27.9
28Q358,2019,41.8
28Q680,2013,73.8
28Q680,2014,74
28Q680,2015,81.3
28Q680,2016,80.9
28Q680,2017,80.4
28Q680,2018,87.9
28Q680,2019,88.6
28Q896,2013,24.7
28Q896,2014,33.3
28Q896,2015,51.9
28Q896,2016,59.5
28Q896,2017,60
28Q896,2018,70.1
28Q896,2019,76.3
29Q015,2013,28.7
29Q015,2014,37.2
29Q015,2015,37.9
29Q015,2016,33.8
29Q015,2017,29.7
29Q015,2018,31.4
29Q015,2019,39.1
29Q033,2013,28.6
29Q033,2014,36.8
29Q033,2015,37.2
29Q033,2016,40.7
29Q033,2017,43.5
29Q033,2018,46
29Q033,2019,49.3
29Q034,2013,30.4
29Q034,2014,35.5
29Q034,2015,32.7
29Q034,2016,29.9
29Q034,2017,33.7
29Q034,2018,42.3
29Q034,2019,43.7
29Q035,2013,30.3
29Q035,2014,35.9
29Q035,2015,36.5
29Q035,2016,27.4
29Q035,2017,30.6
29Q035,2018,40.5
29Q035,2019,43.7
29Q036,2013,16.3
29Q036,2014,19.1
29Q036,2015,29.8
29Q036,2016,24.5
29Q036,2017,18.8
29Q036,2018,19.5
29Q036,2019,16.9
29Q037,2013,12.8
29Q037,2014,19.2
29Q037,2015,27.2
29Q037,2016,22.5
29Q037,2017,23.1
29Q037,2018,26.9
29Q037,2019,28.7
29Q038,2013,19
29Q038,2014,32.4
29Q038,2015,28.3
29Q038,2016,32.7
29Q038,2017,40.9
29Q038,2018,49.6
29Q038,2019,61.1
29Q052,2013,16.7
29Q052,2014,21.8
29Q052,2015,19.3
29Q052,2016,24.2
29Q052,2017,19.7
29Q052,2018,23.3
29Q052,2019,25.4
29Q059,2013,9.3
29Q059,2014,11.3
29Q059,2015,17
29Q059,2016,15
29Q059,2017,14.9
29Q059,2018,14.7
29Q059,2019,29.5
29Q095,2013,33.7
29Q095,2014,37.8
29Q095,2015,42.3
29Q095,2016,45.6
29Q095,2017,49.4
29Q095,2018,54.8
29Q095,2019,50.3
29Q109,2013,21.2
29Q109,2014,23.6
29Q109,2015,24.5
29Q109,2016,23.4
29Q109,2017,24.3
29Q109,2018,27.6
29Q109,2019,32
29Q116,2013,7.4
29Q116,2014,13.8
29Q116,2015,13.9
29Q116,2016,13.1
29Q116,2017,16.9
29Q116,2018,18.9
29Q116,2019,15.9
29Q118,2013,16.3
29Q118,2014,24.6
29Q118,2015,22.6
29Q118,2016,23.8
29Q118,2017,20.2
29Q118,2018,27.1
29Q118,2019,21.4
29Q131,2013,54.2
29Q131,2014,67.6
29Q131,2015,69.3
29Q131,2016,64.7
29Q131,2017,62
29Q131,2018,71.5
29Q131,2019,66.8
29Q132,2013,19.3
29Q132,2014,42
29Q132,2015,42.6
29Q132,2016,39.6
29Q132,2017,31
29Q132,2018,39.5
29Q132,2019,54.3
29Q134,2013,8.1
29Q134,2014,11.4
29Q134,2015,15.7
29Q134,2016,19.5
29Q134,2017,17.5
29Q134,2018,23.1
29Q134,2019,25.2
29Q135,2013,36.8
29Q135,2014,40.6
29Q135,2015,35.5
29Q135,2016,40.5
29Q135,2017,36
29Q135,2018,39.8
29Q135,2019,44.6
29Q136,2013,16.1
29Q136,2014,25.2
29Q136,2015,15
29Q136,2016,21.6
29Q136,2017,29.4
29Q136,2018,26
29Q136,2019,32.5
29Q138,2013,10.9
29Q138,2014,11.2
29Q138,2015,10.7
29Q138,2016,8.7
29Q138,2017,10.9
29Q138,2018,17.4
29Q138,2019,16.9
29Q147,2013,13.6
29Q147,2014,15.3
29Q147,2015,15.7
29Q147,2016,15.8
29Q147,2017,12.7
29Q147,2018,17.3
29Q147,2019,19.5
29Q156,2013,9.4
29Q156,2014,10.6
29Q156,2015,12.8
29Q156,2016,15.7
29Q156,2017,19
29Q156,2018,20.5
29Q156,2019,20.8
29Q176,2013,33.3
29Q176,2014,48
29Q176,2015,50.3
29Q176,2016,48.8
29Q176,2017,52.9
29Q176,2018,56.7
29Q176,2019,51.6
29Q181,2013,17.2
29Q181,2014,32.4
29Q181,2015,21.7
29Q181,2016,22
29Q181,2017,19.7
29Q181,2018,26
29Q181,2019,36.4
29Q192,2013,5.4
29Q192,2014,9.7
29Q192,2015,6.7
29Q192,2016,9.8
29Q192,2017,4.9
29Q192,2018,10.5
29Q192,2019,12.6
29Q195,2013,11.6
29Q195,2014,19.3
29Q195,2015,13.9
29Q195,2016,23.5
29Q195,2017,22.8
29Q195,2018,17.1
29Q195,2019,23.1
29Q208,2013,39.2
29Q208,2014,47.1
29Q208,2015,47.5
29Q208,2016,48.1
29Q208,2017,41.6
29Q208,2018,45.5
29Q208,2019,56.1
29Q238,2013,19.7
29Q238,2014,18.7
29Q238,2015,12.3
29Q238,2016,13.4
29Q238,2017,14.8
29Q238,2018,25.8
29Q238,2019,29.5
29Q251,2013,40.6
29Q251,2014,50.7
29Q251,2015,29.2
29Q251,2016,39
29Q251,2017,36.8
29Q251,2018,40.1
29Q251,2019,48.2
29Q259,2013,16.3
29Q259,2014,23
29Q259,2015,11.4
29Q259,2016,11.1
29Q259,2017,10.2
29Q259,2018,22.7
29Q259,2019,29
29Q268,2013,23
29Q268,2014,32.7
29Q268,2015,36.2
29Q268,2016,33.5
29Q268,2017,30.3
29Q268,2018,35.4
29Q268,2019,41.1
29Q270,2013,17
29Q270,2014,27.1
29Q270,2015,30.3
29Q270,2016,29.4
29Q270,2017,27.9
29Q270,2018,36.1
29Q270,2019,40.2
29Q283,2013,22.1
29Q283,2014,34.7
29Q283,2015,31.5
29Q283,2016,45
29Q283,2017,39.8
29Q283,2018,31.7
29Q283,2019,32.9
29Q289,2014,14.5
29Q289,2015,10.3
29Q289,2016,6.3
29Q289,2017,4.9
29Q289,2018,9.9
29Q289,2019,5
29Q295,2013,43.2
29Q295,2014,48.2
29Q295,2015,43.5
29Q295,2016,41
29Q295,2017,44.5
29Q295,2018,53.4
29Q295,2019,47.5
29Q327,2013,12.2
29Q327,2014,16.4
29Q327,2015,18.7
29Q327,2016,19.7
29Q327,2017,8.9
29Q327,2018,14.6
29Q327,2019,15
29Q355,2013,7.7
29Q355,2014,9.2
29Q355,2015,9.1
29Q355,2016,12
29Q355,2017,11.7
29Q355,2018,12.7
29Q355,2019,21.4
29Q356,2013,2.5
29Q356,2014,5.9
29Q356,2015,7.6
29Q356,2016,8.8
29Q356,2017,10.2
29Q356,2018,11.3
29Q356,2019,16.8
29Q360,2019,75
30Q002,2013,35.4
30Q002,2014,49.1
30Q002,2015,53.7
30Q002,2016,60.8
30Q002,2017,59.6
30Q002,2018,66.3
30Q002,2019,72.9
30Q010,2013,27.7
30Q010,2014,31.5
30Q010,2015,37.7
30Q010,2016,35.1
30Q010,2017,33.7
30Q010,2018,40.6
30Q010,2019,39.9
30Q011,2013,42.7
30Q011,2014,41.5
30Q011,2015,48.1
30Q011,2016,46.2
30Q011,2017,53.4
30Q011,2018,54.8
30Q011,2019,54.4
30Q017,2013,21
30Q017,2014,23
30Q017,2015,28.1
30Q017,2016,24.8
30Q017,2017,31.8
30Q017,2018,31.6
30Q017,2019,39.1
30Q069,2013,48.9
30Q069,2014,53
30Q069,2015,54
30Q069,2016,54
30Q069,2017,55.3
30Q069,2018,60.1
30Q069,2019,62.2
30Q070,2013,36.5
30Q070,2014,48.7
30Q070,2015,45.8
30Q070,2016,43
30Q070,2017,45.3
30Q070,2018,56.6
30Q070,2019,59.9
30Q076,2013,16.7
30Q076,2014,25.9
30Q076,2015,25
30Q076,2016,21.4
30Q076,2017,25
30Q076,2018,33.2
30Q076,2019,27.6
30Q078,2013,57.3
30Q078,2014,55.3
30Q078,2015,50.3
30Q078,2016,53.1
30Q078,2017,63.2
30Q078,2018,67.4
30Q078,2019,71.4
30Q084,2013,25.4
30Q084,2014,34.8
30Q084,2015,38.9
30Q084,2016,44.9
30Q084,2017,40.6
30Q084,2018,61.2
30Q084,2019,64.2
30Q085,2013,56.7
30Q085,2014,62.6
30Q085,2015,68.2
30Q085,2016,65.4
30Q085,2017,64.9
30Q085,2018,58.4
30Q085,2019,61.1
30Q092,2013,21.4
30Q092,2014,22.1
30Q092,2015,19.8
30Q092,2016,23.2
30Q092,2017,26.7
30Q092,2018,33.1
30Q092,2019,38.3
30Q111,2013,8.7
30Q111,2014,9.2
30Q111,2015,6.3
30Q111,2016,9.4
30Q111,2017,9.5
30Q111,2018,7.9
30Q111,2019,11.9
30Q112,2013,30
30Q112,2014,31.8
30Q112,2015,33.6
30Q112,2016,27.8
30Q112,2017,49.1
30Q112,2018,41
30Q112,2019,45.1
30Q122,2013,71.1
30Q122,2014,70.5
30Q122,2015,72.5
30Q122,2016,70.1
30Q122,2017,71.6
30Q122,2018,76.8
30Q122,2019,79.5
30Q126,2013,11
30Q126,2014,14.8
30Q126,2015,25.9
30Q126,2016,29.5
30Q126,2017,31
30Q126,2018,37.8
30Q126,2019,39.4
30Q127,2013,14.4
30Q127,2014,19.5
30Q127,2015,21.5
30Q127,2016,22.4
30Q127,2017,24.6
30Q127,2018,28.2
30Q127,2019,28.7
30Q141,2013,44.3
30Q141,2014,50.3
30Q141,2015,44.3
30Q141,2016,52.5
30Q141,2017,48.5
30Q141,2018,59
30Q141,2019,56.8
30Q145,2013,23.5
30Q145,2014,24.2
30Q145,2015,28.5
30Q145,2016,30.1
30Q145,2017,30.2
30Q145,2018,37.7
30Q145,2019,40.1
30Q148,2013,20.7
30Q148,2014,30.2
30Q148,2015,35.8
30Q148,2016,32.1
30Q148,2017,33.1
30Q148,2018,35.5
30Q148,2019,37.6
30Q149,2013,24.4
30Q149,2014,41.9
30Q149,2015,42.2
30Q149,2016,40
30Q149,2017,36.3
30Q149,2018,40.9
30Q149,2019,44.4
30Q150,2013,59.5
30Q150,2014,63.1
30Q150,2015,63.6
30Q150,2016,63.4
30Q150,2017,60.3
30Q150,2018,66
30Q150,2019,70.2
30Q151,2013,17.9
30Q151,2014,23
30Q151,2015,22.7
30Q151,2016,26.8
30Q151,2017,24.7
30Q151,2018,34.9
30Q151,2019,53
30Q152,2013,49.4
30Q152,2014,53.9
30Q152,2015,51.8
30Q152,2016,54.6
30Q152,2017,56
30Q152,2018,62.4
30Q152,2019,65.8
30Q166,2013,37.3
30Q166,2014,52.6
30Q166,2015,54.1
30Q166,2016,59
30Q166,2017,60.5
30Q166,2018,66.2
30Q166,2019,66.5
30Q171,2013,20.3
30Q171,2014,27.5
30Q171,2015,23.8
30Q171,2016,25.1
30Q171,2017,20.9
30Q171,2018,27.4
30Q171,2019,20.1
30Q204,2013,24.2
30Q204,2014,24.7
30Q204,2015,24
30Q204,2016,20.4
30Q204,2017,22.1
30Q204,2018,31.9
30Q204,2019,30.9
30Q212,2013,38.3
30Q212,2014,43.4
30Q212,2015,46.3
30Q212,2016,53.2
30Q212,2017,52.6
30Q212,2018,58.4
30Q212,2019,63.8
30Q227,2013,51
30Q227,2014,59.5
30Q227,2015,64.3
30Q227,2016,59.4
30Q227,2017,68.2
30Q227,2018,77.2
30Q227,2019,79.3
30Q230,2013,43.5
30Q230,2014,52.3
30Q230,2015,55.9
30Q230,2016,51.6
30Q230,2017,48.2
30Q230,2018,51.9
30Q230,2019,61
30Q234,2013,31.3
30Q234,2014,42.7
30Q234,2015,38.3
30Q234,2016,41.5
30Q234,2017,35.7
30Q234,2018,58.8
30Q234,2019,72
30Q235,2013,11.7
30Q235,2014,11.7
30Q235,2015,14.3
30Q235,2016,14.4
30Q235,2017,14.7
30Q235,2018,18.5
30Q235,2019,10.5
30Q280,2014,32
30Q280,2015,33.5
30Q280,2016,33
30Q280,2017,46.2
30Q280,2018,45.8
30Q280,2019,51.1
30Q286,2013,37
30Q286,2014,47.2
30Q286,2015,41.8
30Q286,2016,47.2
30Q286,2017,56.8
30Q286,2018,50
30Q286,2019,62.7
30Q291,2014,38.2
30Q291,2015,41
30Q291,2016,45.9
30Q291,2017,47.5
30Q291,2018,54.2
30Q291,2019,53.5
30Q300,2015,96
30Q300,2016,95.5
30Q300,2017,95.9
30Q300,2018,98.2
30Q300,2019,97.4
30Q329,2017,64.1
30Q329,2018,51.4
30Q329,2019,39.1
30Q361,2019,64.6
30Q580,2013,94.7
30Q580,2014,97.6
30Q580,2015,100
30Q580,2016,99.1
30Q580,2017,99.1
30Q580,2018,100
30Q580,2019,100
31R001,2013,50.8
31R001,2014,46.6
31R001,2015,40.4
31R001,2016,34.4
31R001,2017,46.8
31R001,2018,49.3
31R001,2019,58.6
31R002,2013,20.7
31R002,2014,21.8
31R002,2015,21.5
31R002,2016,24.4
31R002,2017,28.1
31R002,2018,33.9
31R002,2019,34.3
31R003,2013,55.1
31R003,2014,64.7
31R003,2015,56.3
31R003,2016,63.7
31R003,2017,63.8
31R003,2018,75.6
31R003,2019,75.8
31R004,2013,44.6
31R004,2014,50.5
31R004,2015,43.5
31R004,2016,47.9
31R004,2017,48.1
31R004,2018,60.6
31R004,2019,60.6
31R005,2013,63.7
31R005,2014,64.8
31R005,2015,71.4
31R005,2016,78
31R005,2017,91
31R005,2018,89.7
31R005,2019,81.1
31R006,2013,35.4
31R006,2014,38.7
31R006,2015,48.9
31R006,2016,58.5
31R006,2017,56.1
31R006,2018,59.6
31R006,2019,63.4
31R007,2013,50
31R007,2014,55.4
31R007,2015,54.5
31R007,2016,52.7
31R007,2017,57.8
31R007,2018,63.9
31R007,2019,59.7
31R008,2013,59.4
31R008,2014,49.2
31R008,2015,57
31R008,2016,64.5
31R008,2017,71.4
31R008,2018,78.6
31R008,2019,85.4
31R009,2017,40.7
31R009,2018,72.8
31R009,2019,80
31R010,2018,68.3
31R010,2019,28.8
31R011,2013,23.9
31R011,2014,30.3
31R011,2015,33.6
31R011,2016,25.2
31R011,2017,38.9
31R011,2018,49.3
31R011,2019,58.1
31R013,2013,39.9
31R013,2014,42.4
31R013,2015,38.8
31R013,2016,43
31R013,2017,47.9
31R013,2018,50.1
31R013,2019,58.6
31R016,2013,8.5
31R016,2014,14.5
31R016,2015,13.5
31R016,2016,17.6
31R016,2017,16.6
31R016,2018,20.7
31R016,2019,23.3
31R018,2013,18
31R018,2014,22.1
31R018,2015,18.2
31R018,2016,23.9
31R018,2017,36
31R018,2018,27.6
31R018,2019,31.7
31R019,2013,31
31R019,2014,34.1
31R019,2015,25.4
31R019,2016,23.2
31R019,2017,31.8
31R019,2018,30.2
31R019,2019,25.2
31R020,2013,14.5
31R020,2014,22
31R020,2015,16.8
31R020,2016,12.2
31R020,2017,20.4
31R020,2018,24.1
31R020,2019,19.7
31R021,2013,14.3
31R021,2014,19.6
31R021,2015,20.3
31R021,2016,17.8
31R021,2017,26.7
31R021,2018,28
31R021,2019,39.8
31R022,2013,22.8
31R022,2014,30
31R022,2015,34.5
31R022,2016,34.8
31R022,2017,28.5
31R022,2018,34.5
31R022,2019,34.2
31R023,2013,57.8
31R023,2014,69.4
31R023,2015,66.5
31R023,2016,69.5
31R023,2017,67.9
31R023,2018,70.9
31R023,2019,77
31R024,2013,33.8
31R024,2014,44.1
31R024,2015,37.8
31R024,2016,37.5
31R024,2017,39.5
31R024,2018,45.2
31R024,2019,47.7
31R026,2013,50
31R026,2014,44.8
31R026,2015,45.2
31R026,2016,47.2
31R026,2017,67.1
31R026,2018,72.9
31R026,2019,73.9
31R027,2013,19
31R027,2014,23.1
31R027,2015,26.2
31R027,2016,24.1
31R027,2017,26.6
31R027,2018,38.7
31R027,2019,38
31R028,2015,20.4
31R028,2016,20.3
31R028,2017,16.1
31R028,2018,21.1
31R028,2019,22.2
31R029,2013,47
31R029,2014,50.3
31R029,2015,53
31R029,2016,53.9
31R029,2017,60.5
31R029,2018,49.7
31R029,2019,60.6
31R030,2013,39.9
31R030,2014,50.1
31R030,2015,59.4
31R030,2016,57.9
31R030,2017,63
31R030,2018,64.5
31R030,2019,66.4
31R031,2013,14.5
31R031,2014,11.8
31R031,2015,12.6
31R031,2016,9.2
31R031,2017,12.2
31R031,2018,13.5
31R031,2019,13.4
31R032,2013,48.8
31R032,2014,48.7
31R032,2015,49.3
31R032,2016,58.6
31R032,2017,59.2
31R032,2018,58.9
31R032,2019,64.5
31R034,2013,38.6
31R034,2014,44.9
31R034,2015,43.7
31R034,2016,54.6
31R034,2017,54.8
31R034,2018,66.5
31R034,2019,75.2
31R035,2013,62
31R035,2014,59.2
31R035,2015,65.3
31R035,2016,75.1
31R035,2017,81.5
31R035,2018,83.7
31R035,2019,87.1
31R036,2013,41.4
31R036,2014,57
31R036,2015,57.3
31R036,2016,60.2
31R036,2017,50.3
31R036,2018,53.7
31R036,2019,63.5
31R038,2013,42
31R038,2014,56
31R038,2015,46.3
31R038,2016,51.2
31R038,2017,41.9
31R038,2018,45.5
31R038,2019,44.7
31R039,2013,42.4
31R039,2014,46.9
31R039,2015,36.4
31R039,2016,34.2
31R039,2017,36.3
31R039,2018,46
31R039,2019,45.7
31R041,2013,40.4
31R041,2014,46.4
31R041,2015,46
31R041,2016,50.6
31R041,2017,50
31R041,2018,55.2
31R041,2019,51.8
31R042,2013,44.4
31R042,2014,53.9
31R042,2015,51.5
31R042,2016,55.9
31R042,2017,52.7
31R042,2018,59.9
31R042,2019,62
31R044,2013,10.9
31R044,2014,15
31R044,2015,14.6
31R044,2016,9.2
31R044,2017,7.4
31R044,2018,13.2
31R044,2019,13.8
31R045,2013,31.8
31R045,2014,34.3
31R045,2015,29.8
31R045,2016,29
31R045,2017,33.8
31R045,2018,35.7
31R045,2019,44.2
31R046,2013,19
31R046,2014,25.9
31R046,2015,25.5
31R046,2016,27.9
31R046,2017,29.9
31R046,2018,29.4
31R046,2019,25
31R048,2013,56.1
31R048,2014,65
31R048,2015,62.7
31R048,2016,64.3
31R048,2017,62.7
31R048,2018,65.2
31R048,2019,67.1
31R049,2013,11.8
31R049,2014,11.2
31R049,2015,10.7
31R049,2016,6.9
31R049,2017,12.1
31R049,2018,15.6
31R049,2019,11.5
31R050,2013,64.1
31R050,2014,72
31R050,2015,75.2
31R050,2016,72.7
31R050,2017,74.6
31R050,2018,78.3
31R050,2019,83.5
31R051,2013,11.3
31R051,2014,12.5
31R051,2015,15.7
31R051,2016,20.6
31R051,2017,23.1
31R051,2018,26.9
31R051,2019,28.5
31R052,2013,36
31R052,2014,41.3
31R052,2015,47
31R052,2016,53.5
31R052,2017,63
31R052,2018,66.2
31R052,2019,70.3
31R053,2013,53.4
31R053,2014,58.7
31R053,2015,61.6
31R053,2016,57.2
31R053,2017,64
31R053,2018,68.9
31R053,2019,72.7
31R054,2013,38.3
31R054,2014,64.6
31R054,2015,60.2
31R054,2016,58
31R054,2017,62.2
31R054,2018,66.6
31R054,2019,70.4
31R055,2013,44.5
31R055,2014,51.3
31R055,2015,51
31R055,2016,47.4
31R055,2017,43.2
31R055,2018,60.9
31R055,2019,56
31R056,2013,53.3
31R056,2014,60.4
31R056,2015,63.2
31R056,2016,55.4
31R056,2017,63.3
31R056,2018,57.4
31R056,2019,65.1
31R057,2013,12.5
31R057,2014,11.5
31R057,2015,15.7
31R057,2016,17.8
31R057,2017,18.8
31R057,2018,24
31R057,2019,26.6
31R058,2013,33
31R058,2014,41.1
31R058,2015,38.6
31R058,2016,35.3
31R058,2017,39.4
31R058,2018,48.4
31R058,2019,54.9
31R059,2017,13.3
31R059,2018,29.5
31R059,2019,35.6
31R060,2013,38.3
31R060,2014,45.3
31R060,2015,40
31R060,2016,34.9
31R060,2017,38.5
31R060,2018,33.5
31R060,2019,40.6
31R061,2013,12.4
31R061,2014,15.6
31R061,2015,17
31R061,2016,9.8
31R061,2017,13.9
31R061,2018,21.9
31R061,2019,22.1
31R062,2019,61.5
31R063,2013,36.1
31R063,2014,41.3
31R063,2015,44.7
31R063,2016,53.7
31R063,2017,44.2
31R063,2018,50.8
31R063,2019,54.9
31R065,2013,35.6
31R065,2014,37.4
31R065,2015,46.3
31R065,2016,56.7
31R065,2017,54.7
31R065,2018,74.7
31R065,2019,66.3
31R069,2013,40.6
31R069,2014,44.9
31R069,2015,50.3
31R069,2016,53.3
31R069,2017,53.2
31R069,2018,52.5
31R069,2019,43.9
31R072,2013,35.4
31R072,2014,45.5
31R072,2015,37.6
31R072,2016,38
31R072,2017,39
31R072,2018,45.7
31R072,2019,48.1
31R074,2013,4.8
31R074,2014,12.2
31R074,2015,18.3
31R074,2016,20.8
31R074,2017,18.5
31R074,2018,26.2
31R074,2019,26.1
31R075,2013,47
31R075,2014,49.4
31R075,2015,51.6
31R075,2016,54.1
31R075,2017,50.5
31R075,2018,58.4
31R075,2019,63.1
31R078,2014,10.8
31R078,2015,11.9
31R078,2016,11.9
31R078,2017,12.7
31R078,2018,13.9
31R078,2019,23.8
31R080,2013,41.6
31R080,2014,47.9
31R080,2015,47.9
31R080,2016,42.5
31R080,2017,43.8
31R080,2018,50.1
31R080,2019,51
31R861,2013,47.8
31R861,2014,54
31R861,2015,47.8
31R861,2016,48.4
31R861,2017,47.2
31R861,2018,46.5
31R861,2019,52.5
32K045,2013,17.2
32K045,2014,27.4
32K045,2015,25.5
32K045,2016,22.7
32K045,2017,27.6
32K045,2018,28.6
32K045,2019,25.7
32K075,2013,9.5
32K075,2014,21.3
32K075,2015,19.4
32K075,2016,9.4
32K075,2017,11.9
32K075,2018,18.8
32K075,2019,28.3
32K086,2013,21.9
32K086,2014,23.7
32K086,2015,19.5
32K086,2016,17.5
32K086,2017,28.3
32K086,2018,38.7
32K086,2019,38.6
32K106,2013,18.7
32K106,2014,17.2
32K106,2015,18.6
32K106,2016,16.2
32K106,2017,20
32K106,2018,23.3
32K106,2019,28.2
32K116,2013,24.2
32K116,2014,32.2
32K116,2015,38.9
32K116,2016,24.1
32K116,2017,34.2
32K116,2018,31.9
32K116,2019,35.7
32K123,2013,13.7
32K123,2014,21
32K123,2015,20.5
32K123,2016,16.7
32K123,2017,28.8
32K123,2018,32.3
32K123,2019,32.4
32K145,2013,14.4
32K145,2014,23.9
32K145,2015,17.6
32K145,2016,24.1
32K145,2017,30.3
32K145,2018,32.3
32K145,2019,27.2
32K151,2013,14.1
32K151,2014,12.4
32K151,2015,10.2
32K151,2016,13.3
32K151,2017,17.5
32K151,2018,29.7
32K151,2019,30.2
32K162,2013,7.6
32K162,2014,16.3
32K162,2015,10.4
32K162,2016,9.7
32K162,2017,9.1
32K162,2018,21.9
32K162,2019,25.9
32K274,2013,16.6
32K274,2014,29.8
32K274,2015,25.9
32K274,2016,18.7
32K274,2017,29.6
32K274,2018,36.8
32K274,2019,29.2
32K291,2013,4.7
32K291,2014,5.9
32K291,2015,8.5
32K291,2016,8.3
32K291,2017,3.6
32K291,2018,10
32K291,2019,16.2
32K299,2013,26.3
32K299,2014,32.4
32K299,2015,30.4
32K299,2016,25.2
32K299,2017,20.8
32K299,2018,23.1
32K299,2019,30.3
32K347,2013,12.4
32K347,2014,14.8
32K347,2015,12.2
32K347,2016,21.1
32K347,2017,19
32K347,2018,12.5
32K347,2019,12.4
32K349,2013,5.9
32K349,2014,10.6
32K349,2015,9.9
32K349,2016,5.8
32K349,2017,11.9
32K349,2018,23.4
32K349,2019,30.2
32K376,2013,23.1
32K376,2014,27.4
32K376,2015,40
32K376,2016,49.5
32K376,2017,55.3
32K376,2018,67.7
32K376,2019,70.7
32K377,2013,7.2
32K377,2014,11.8
32K377,2015,13.3
32K377,2016,11.5
32K377,2017,16
32K377,2018,11.3
32K377,2019,15.5
32K383,2013,31.1
32K383,2014,31.2
32K383,2015,33.9
32K383,2016,34.3
32K383,2017,33.4
32K383,2018,45.7
32K383,2019,48
32K384,2013,14.8
32K384,2014,21.2
32K384,2015,19.4
32K384,2016,13.2
32K384,2017,18.6
32K384,2018,18.5
32K384,2019,21
32K554,2013,61.3
32K554,2014,72
32K554,2015,81.5
32K554,2016,85
32K554,2017,83.8
32K554,2018,92.4
32K554,2019,90.4
32K562,2013,2.1
32K562,2014,1.7
32K562,2015,1.5
32K562,2016,3
32K562,2017,4.8
32K562,2018,15.6
32K562,2019,19.9
